uniquePairID,uniqueID,sentenceID,homophoneID,phoneticID,sentenceType,isOrig,homophone,word,dummy
1247,289,54,54-b,54,pun,1,him,priest,1
1248,394,159,54-b,54,nonpun,1,him,sang,1
1249,224,224,54-b,54,nonpun,0,him,sarah,1
1250,289,54,54-b,54,pun,1,him,song,1
1251,289,54,54-b,54,pun,1,him,wrote,1
1252,459,224,54-a,54,nonpun,1,hymn,back,1
1253,159,159,54-a,54,nonpun,0,hymn,church,1
1254,459,224,54-a,54,nonpun,1,hymn,john,1
1255,459,224,54-a,54,nonpun,1,hymn,like,1
1256,459,224,54-a,54,nonpun,1,hymn,likes,1
1257,54,54,54-a,54,pun,0,hymn,perform,1
1258,54,54,54-a,54,pun,0,hymn,priest,1
1259,159,159,54-a,54,nonpun,0,hymn,sang,1
1260,459,224,54-a,54,nonpun,1,hymn,sarah,1
1261,54,54,54-a,54,pun,0,hymn,song,1
1262,54,54,54-a,54,pun,0,hymn,wrote,1
1263,225,225,55-b,55,nonpun,0,knows,almost,1
1264,395,160,55-b,55,nonpun,1,knows,answered,1
1265,290,55,55-b,55,pun,1,knows,best,1
1266,225,225,55-b,55,nonpun,0,knows,dictionary,1
1267,290,55,55-b,55,pun,1,knows,mother,1
1268,395,160,55-b,55,nonpun,1,knows,string,1
1269,225,225,55-b,55,nonpun,0,knows,word,1
1270,460,225,55-a,55,nonpun,1,no's,almost,1
1271,160,160,55-a,55,nonpun,0,no's,answered,1
1272,55,55,55-a,55,pun,0,no's,best,1
1273,460,225,55-a,55,nonpun,1,no's,dictionary,1
1274,55,55,55-a,55,pun,0,no's,mother,1
1275,160,160,55-a,55,nonpun,0,no's,string,1
1276,460,225,55-a,55,nonpun,1,no's,word,1
1277,226,226,56-b,56,nonpun,0,in,close,1
1278,226,226,56-b,56,nonpun,0,in,come,1
1279,226,226,56-b,56,nonpun,0,in,door,1
1280,291,56,56-b,56,pun,1,in,hotel,1
1281,291,56,56-b,56,pun,1,in,made,1
1282,226,226,56-b,56,nonpun,0,in,room,1
1283,291,56,56-b,56,pun,1,in,sleep,1
1284,291,56,56-b,56,pun,1,in,stayed,1
1284,396,161,56-b,56,nonpun,1,in,stayed,1
1285,291,56,56-b,56,pun,1,in,sure,1
1286,461,226,56-a,56,nonpun,1,inn,close,1
1287,461,226,56-a,56,nonpun,1,inn,come,1
1288,461,226,56-a,56,nonpun,1,inn,door,1
1289,56,56,56-a,56,pun,0,inn,hotel,1
1290,56,56,56-a,56,pun,0,inn,made,1
1291,461,226,56-a,56,nonpun,1,inn,room,1
1292,56,56,56-a,56,pun,0,inn,sleep,1
1293,56,56,56-a,56,pun,0,inn,stayed,1
1293,161,161,56-a,56,nonpun,0,inn,stayed,1
1294,56,56,56-a,56,pun,0,inn,sure,1
1295,292,57,57-b,57,pun,1,idle,celebrity,1
1296,227,227,57-b,57,nonpun,0,idle,doing,1
1297,397,162,57-b,57,nonpun,1,idle,famous,1
1298,227,227,57-b,57,nonpun,0,idle,just,1
1299,292,57,57-b,57,pun,1,idle,looking,1
1300,397,162,57-b,57,nonpun,1,idle,movie,1
1301,292,57,57-b,57,pun,1,idle,realized,1
1302,227,227,57-b,57,nonpun,0,idle,sitting,1
1303,292,57,57-b,57,pun,1,idle,spent,1
1304,397,162,57-b,57,nonpun,1,idle,star,1
1305,292,57,57-b,57,pun,1,idle,time,1
1306,292,57,57-b,57,pun,1,idle,want,1
1307,57,57,57-a,57,pun,0,idol,celebrity,1
1308,462,227,57-a,57,nonpun,1,idol,doing,1
1309,162,162,57-a,57,nonpun,0,idol,famous,1
1310,462,227,57-a,57,nonpun,1,idol,just,1
1311,57,57,57-a,57,pun,0,idol,looking,1
1312,162,162,57-a,57,nonpun,0,idol,movie,1
1313,57,57,57-a,57,pun,0,idol,realized,1
1314,462,227,57-a,57,nonpun,1,idol,sitting,1
1315,57,57,57-a,57,pun,0,idol,spent,1
1316,162,162,57-a,57,nonpun,0,idol,star,1
1317,57,57,57-a,57,pun,0,idol,time,1
1318,57,57,57-a,57,pun,0,idol,want,1
1319,228,228,58-b,58,nonpun,0,made,cake,1
1320,293,58,58-b,58,pun,1,made,clean,1
1320,398,163,58-b,58,nonpun,1,made,clean,1
1321,398,163,58-b,58,nonpun,1,made,hired,1
1322,293,58,58-b,58,pun,1,made,up,1
1323,293,58,58-b,58,pun,1,made,want,1
1324,463,228,58-a,58,nonpun,1,maid,cake,1
1325,58,58,58-a,58,pun,0,maid,clean,1
1325,163,163,58-a,58,nonpun,0,maid,clean,1
1326,163,163,58-a,58,nonpun,0,maid,hired,1
1327,58,58,58-a,58,pun,0,maid,up,1
1328,58,58,58-a,58,pun,0,maid,want,1
1329,294,59,59-b,59,pun,1,none,cared,1
1330,294,59,59-b,59,pun,1,none,church,1
1331,399,164,59-b,59,nonpun,1,none,kind,1
1332,229,229,59-b,59,nonpun,0,none,made,1
1333,294,59,59-b,59,pun,1,none,new,1
1334,294,59,59-b,59,pun,1,none,opened,1
1335,399,164,59-b,59,nonpun,1,none,pious,1
1336,229,229,59-b,59,nonpun,0,none,sense,1
1337,399,164,59-b,59,nonpun,1,none,very,1
1338,59,59,59-a,59,pun,0,nun,cared,1
1339,59,59,59-a,59,pun,0,nun,church,1
1340,164,164,59-a,59,nonpun,0,nun,kind,1
1341,464,229,59-a,59,nonpun,1,nun,made,1
1342,59,59,59-a,59,pun,0,nun,new,1
1343,59,59,59-a,59,pun,0,nun,opened,1
1344,164,164,59-a,59,nonpun,0,nun,pious,1
1345,464,229,59-a,59,nonpun,1,nun,sense,1
1346,164,164,59-a,59,nonpun,0,nun,very,1
1347,295,60,60-b,60,pun,1,morning,cried,1
1348,400,165,60-b,60,nonpun,1,morning,died,1
1349,400,165,60-b,60,nonpun,1,morning,loved,1
1350,230,230,60-b,60,nonpun,0,morning,shining,1
1351,230,230,60-b,60,nonpun,0,morning,sun,1
1352,230,230,60-b,60,nonpun,0,morning,up,1
1352,295,60,60-b,60,pun,1,morning,up,1
1353,230,230,60-b,60,nonpun,0,morning,woke,1
1353,295,60,60-b,60,pun,1,morning,woke,1
1354,60,60,60-a,60,pun,0,mourning,cried,1
1355,165,165,60-a,60,nonpun,0,mourning,died,1
1356,165,165,60-a,60,nonpun,0,mourning,loved,1
1357,465,230,60-a,60,nonpun,1,mourning,shining,1
1358,465,230,60-a,60,nonpun,1,mourning,sun,1
1359,60,60,60-a,60,pun,0,mourning,up,1
1359,465,230,60-a,60,nonpun,1,mourning,up,1
1360,60,60,60-a,60,pun,0,mourning,woke,1
1360,465,230,60-a,60,nonpun,1,mourning,woke,1
1361,466,231,61-a,61,nonpun,1,meat,able,1
1362,61,61,61-a,61,pun,0,meat,butcher,1
1363,466,231,61-a,61,nonpun,1,meat,finally,1
1364,61,61,61-a,61,pun,0,meat,glad,1
1365,166,166,61-a,61,nonpun,0,meat,like,1
1366,466,231,61-a,61,nonpun,1,meat,pals,1
1367,466,231,61-a,61,nonpun,1,meat,pen,1
1368,166,166,61-a,61,nonpun,0,meat,vegetarians,1
1369,61,61,61-a,61,pun,0,meat,very,1
1370,231,231,61-b,61,nonpun,0,meet,able,1
1371,296,61,61-b,61,pun,1,meet,butcher,1
1372,231,231,61-b,61,nonpun,0,meet,finally,1
1373,296,61,61-b,61,pun,1,meet,glad,1
1374,401,166,61-b,61,nonpun,1,meet,like,1
1375,231,231,61-b,61,nonpun,0,meet,pals,1
1376,231,231,61-b,61,nonpun,0,meet,pen,1
1377,401,166,61-b,61,nonpun,1,meet,vegetarians,1
1378,296,61,61-b,61,pun,1,meet,very,1
1379,297,62,62-b,62,pun,1,real,believe,1
1380,297,62,62-b,62,pun,1,real,caught,1
1381,232,232,62-b,62,nonpun,0,real,counterfeit,1
1382,232,232,62-b,62,nonpun,0,real,diamond,1
1383,402,167,62-b,62,nonpun,1,real,fish,1
1384,297,62,62-b,62,pun,1,real,fisherman,1
1385,232,232,62-b,62,nonpun,0,real,good,1
1386,232,232,62-b,62,nonpun,0,real,just,1
1387,402,167,62-b,62,nonpun,1,real,need,1
1388,232,232,62-b,62,nonpun,0,real,not,1
1389,297,62,62-b,62,pun,1,real,think,1
1390,232,232,62-b,62,nonpun,0,real,very,1
1391,62,62,62-a,62,pun,0,reel,believe,1
1392,62,62,62-a,62,pun,0,reel,caught,1
1393,467,232,62-a,62,nonpun,1,reel,counterfeit,1
1394,467,232,62-a,62,nonpun,1,reel,diamond,1
1395,167,167,62-a,62,nonpun,0,reel,fish,1
1396,62,62,62-a,62,pun,0,reel,fisherman,1
1397,467,232,62-a,62,nonpun,1,reel,good,1
1398,467,232,62-a,62,nonpun,1,reel,just,1
1399,167,167,62-a,62,nonpun,0,reel,need,1
1400,467,232,62-a,62,nonpun,1,reel,not,1
1401,62,62,62-a,62,pun,0,reel,think,1
1402,467,232,62-a,62,nonpun,1,reel,very,1
1403,403,168,63-b,63,nonpun,1,pair,apples,1
1404,403,168,63-b,63,nonpun,1,pair,ate,1
1405,298,63,63-b,63,pun,1,pair,brave,1
1406,298,63,63-b,63,pun,1,pair,enough,1
1407,298,63,63-b,63,pun,1,pair,farmer,1
1408,298,63,63-b,63,pun,1,pair,fruit,1
1409,298,63,63-b,63,pun,1,pair,grow,1
1410,233,233,63-b,63,nonpun,0,pair,matching,1
1411,233,233,63-b,63,nonpun,0,pair,socks,1
1412,168,168,63-a,63,nonpun,0,pear,apples,1
1413,168,168,63-a,63,nonpun,0,pear,ate,1
1414,63,63,63-a,63,pun,0,pear,brave,1
1415,63,63,63-a,63,pun,0,pear,enough,1
1416,63,63,63-a,63,pun,0,pear,farmer,1
1417,63,63,63-a,63,pun,0,pear,fruit,1
1418,63,63,63-a,63,pun,0,pear,grow,1
1419,468,233,63-a,63,nonpun,1,pear,matching,1
1420,468,233,63-a,63,nonpun,1,pear,socks,1
1421,169,169,64-a,64,nonpun,0,pray,bed,1
1422,64,64,64-a,64,pun,0,pray,birds,1
1422,64,64,64-a,64,pun,0,pray,birds,1
1423,169,169,64-a,64,nonpun,0,pray,christians,1
1424,169,169,64-a,64,nonpun,0,pray,customary,1
1425,469,234,64-a,64,nonpun,1,pray,eagle's,1
1426,469,234,64-a,64,nonpun,1,pray,easily,1
1427,469,234,64-a,64,nonpun,1,pray,mouse,1
1428,64,64,64-a,64,pun,0,pray,parish,1
1429,404,169,64-b,64,nonpun,1,prey,bed,1
1430,299,64,64-b,64,pun,1,prey,birds,1
1430,299,64,64-b,64,pun,1,prey,birds,1
1431,404,169,64-b,64,nonpun,1,prey,christians,1
1432,404,169,64-b,64,nonpun,1,prey,customary,1
1433,234,234,64-b,64,nonpun,0,prey,eagle's,1
1434,234,234,64-b,64,nonpun,0,prey,easily,1
1435,234,234,64-b,64,nonpun,0,prey,mouse,1
1436,299,64,64-b,64,pun,1,prey,parish,1
1437,65,65,65-a,65,pun,0,root,better,1
1438,65,65,65-a,65,pun,0,root,different,1
1439,65,65,65-a,65,pun,0,root,farm,1
1440,470,235,65-a,65,nonpun,1,root,faster,1
1441,470,235,65-a,65,nonpun,1,root,home,1
1442,65,65,65-a,65,pun,0,root,make,1
1443,65,65,65-a,65,pun,0,root,take,1
1443,470,235,65-a,65,nonpun,1,root,take,1
1444,65,65,65-a,65,pun,0,root,tree,1
1445,170,170,65-a,65,nonpun,0,root,tree's,1
1446,170,170,65-a,65,nonpun,0,root,tripped,1
1447,65,65,65-a,65,pun,0,root,want,1
1448,65,65,65-a,65,pun,0,root,way,1
1448,470,235,65-a,65,nonpun,1,root,way,1
1449,300,65,65-b,65,pun,1,route,better,1
1450,300,65,65-b,65,pun,1,route,different,1
1451,300,65,65-b,65,pun,1,route,farm,1
1452,235,235,65-b,65,nonpun,0,route,faster,1
1453,235,235,65-b,65,nonpun,0,route,home,1
1454,300,65,65-b,65,pun,1,route,make,1
1455,235,235,65-b,65,nonpun,0,route,take,1
1455,300,65,65-b,65,pun,1,route,take,1
1456,300,65,65-b,65,pun,1,route,tree,1
1457,405,170,65-b,65,nonpun,1,route,tree's,1
1458,405,170,65-b,65,nonpun,1,route,tripped,1
1459,300,65,65-b,65,pun,1,route,want,1
1460,235,235,65-b,65,nonpun,0,route,way,1
1460,300,65,65-b,65,pun,1,route,way,1
