pairID,uniqueID,sentenceID,homophoneVersion,homophoneID,sentenceType,wordPairVersion,m1,word,m1_relatedness,m2_relatedness,unigram
1401,298,298,b,58,nonpun,m1,traumatic,very,0.465952561,-0.271256247,0.000956916
1402,298,298,b,58,nonpun,m1,traumatic,experience,1.107196633,-0.387713677,0.000169506
1403,299,299,b,59,nonpun,m1,traumatic,incident,1.070651325,-0.597326311,2.94E-05
1404,299,299,b,59,nonpun,m1,traumatic,left,-0.452771076,-0.484750985,0.000362936
1405,299,299,b,59,nonpun,m1,traumatic,scarred,1.186655805,-0.509989383,2.14E-06
1406,300,300,b,60,nonpun,m1,hostile,driver,0.124091538,-0.577738637,4.16E-05
1407,300,300,b,60,nonpun,m1,hostile,attitude,0.750991406,-0.528231672,4.75E-05
1408,301,301,b,61,nonpun,m1,doubling,amount,0.824345895,-0.690380914,0.000122122
1409,301,301,b,61,nonpun,m1,doubling,business,0.054752075,0.415081199,0.000280744
1410,301,301,b,61,nonpun,m1,doubling,makes,-0.402222701,-0.585539986,0.00013282
1411,301,301,b,61,nonpun,m1,doubling,year,-0.737205823,-0.7695979,0.000587143
1412,302,302,b,62,nonpun,m1,prison,sent,0.045516466,-0.425974304,0.000107019
1413,302,302,b,62,nonpun,m1,prison,robbing,0.950511053,-0.498339995,1.38E-06
1414,302,302,b,62,nonpun,m1,prison,bank,-0.091331817,-0.536731888,0.000141055
1415,303,303,b,63,nonpun,m1,bridge,trains,1.074483204,-0.36129733,1.82E-05
1416,303,303,b,63,nonpun,m1,bridge,go,-0.496029339,-0.314074626,0.00069786
1417,303,303,b,63,nonpun,m1,bridge,river,1.155381151,-0.750244648,7.37E-05
1418,304,304,b,64,nonpun,m1,chief,leader,1.120057939,0.114813944,7.37E-05
1419,304,304,b,64,nonpun,m1,chief,native,0.925069784,-0.255735163,2.09E-05
1420,304,304,b,64,nonpun,m1,chief,american,-0.210297668,-0.026080507,0.000129926
1421,304,304,b,64,nonpun,m1,chief,tribe,1.598825715,0.177698611,5.88E-06
1422,304,304,b,64,nonpun,m1,chief,known,-0.600779155,-0.070309294,0.000202917
1423,304,304,b,64,nonpun,m1,chief,chief,0.142324073,-0.43078937,8.91E-05
1424,305,305,b,65,nonpun,m1,resolution,admired,-0.881816698,-0.570382197,8.92E-06
1425,305,305,b,65,nonpun,m1,resolution,quit,0.04402441,0.035344219,7.20E-06
1426,305,305,b,65,nonpun,m1,resolution,smoking,-0.255207855,-0.146826509,2.33E-05
1427,306,306,b,66,nonpun,m1,pants,legs,0.65430671,0.074378023,4.94E-05
1428,306,306,b,66,nonpun,m1,pants,cold,-0.252607863,-0.384164048,9.42E-05
1429,306,306,b,66,nonpun,m1,pants,put,-0.388506771,0.29115998,0.000461753
1430,306,306,b,66,nonpun,m1,pants,pair,1.658161644,-0.339179555,4.78E-05
1431,307,307,b,67,nonpun,m1,insider,trading,0.711009001,-0.690569204,4.04E-05
1432,307,307,b,67,nonpun,m1,insider,get,-0.580089145,-0.414505745,0.000769103
1433,307,307,b,67,nonpun,m1,insider,lot,-0.526307077,-0.647263789,0.000223117
1434,307,307,b,67,nonpun,m1,insider,trouble,-0.387881741,-0.221151376,7.12E-05
1435,308,308,b,68,nonpun,m1,minds,great,0.514249067,0.088093548,0.000375187
1436,308,308,b,68,nonpun,m1,minds,think,1.404774565,0.187931852,0.000704851
1437,308,308,b,68,nonpun,m1,minds,alike,0.750183181,0.732431154,1.15E-05
1438,309,309,b,69,nonpun,m1,littering,caught,0.025925019,-0.583648795,6.65E-05
1439,309,309,b,69,nonpun,m1,littering,pay,-0.244670733,-0.407004572,0.000173766
1440,309,309,b,69,nonpun,m1,littering,fine,1.029592653,0.774422755,0.000103848
1441,310,310,b,70,nonpun,m1,attitude,good,0.715570328,-0.299719032,0.000653102
1442,310,310,b,70,nonpun,m1,attitude,work,-0.017556673,-0.397202182,0.000718337
1443,311,311,b,71,nonpun,m1,presents,wait,-0.267338787,0.226824712,6.72E-05
1444,311,311,b,71,nonpun,m1,presents,open,1.023856705,0.037141579,0.000235595
1445,311,311,b,71,nonpun,m1,presents,christmas,1.961193125,0.208237428,6.94E-05
1446,312,312,b,72,nonpun,m1,next,time,0.222486758,-0.325761723,0.001239318
1447,312,312,b,72,nonpun,m1,next,late,-0.467570749,-0.580605759,0.000157232
1448,312,312,b,72,nonpun,m1,next,you'll,-0.624395617,-0.690380914,1.79E-07
1449,312,312,b,72,nonpun,m1,next,trouble,-0.702771942,-0.407862784,7.12E-05
1450,313,313,b,73,nonpun,m1,destruction,hurricane,1.602162866,-0.681714376,3.98E-06
1451,313,313,b,73,nonpun,m1,destruction,causes,1.645167591,-0.25647317,3.67E-05
1452,313,313,b,73,nonpun,m1,destruction,great,-0.237106996,0.105648034,0.000375187
1453,313,313,b,73,nonpun,m1,destruction,buildings,0.42365357,-0.850490932,5.28E-05
1454,313,313,b,73,nonpun,m1,destruction,trees,0.308182602,-0.536731888,6.48E-05
1455,314,314,b,74,nonpun,m1,cream,butter,1.150166867,-0.324140823,1.68E-05
1456,314,314,b,74,nonpun,m1,cream,made,-0.229606144,-0.56190314,0.00073501
1457,315,315,b,75,nonpun,m1,see,able,-0.084950902,0.112057206,0.000238107
1458,315,315,b,75,nonpun,m1,see,clearly,0.916973255,-0.541810342,0.000120269
1459,315,315,b,75,nonpun,m1,see,getting,-0.537299592,0.137021764,0.000157378
1460,315,315,b,75,nonpun,m1,see,glasses,1.233178845,-0.660889498,1.87E-05
1461,316,316,b,76,nonpun,m1,offer,very,-0.712107015,-0.554102897,0.000956916
1462,316,316,b,76,nonpun,m1,offer,considerate,0.672582328,0.178503386,1.62E-06
1463,316,316,b,76,nonpun,m1,offer,give,2.178092123,-0.404720482,0.000352767
1464,316,316,b,76,nonpun,m1,offer,ride,0.097546003,-0.56818969,2.64E-05
1465,317,317,b,77,nonpun,m1,sauce,love,-0.81826748,-0.30152221,0.000179594
1466,317,317,b,77,nonpun,m1,sauce,eat,1.933806177,0.160815651,5.87E-05
1467,317,317,b,77,nonpun,m1,sauce,chocolate,0.58244089,-0.7695979,1.61E-05
1468,317,317,b,77,nonpun,m1,sauce,vanilla,-0.201152506,-0.433312662,1.46E-06
1469,317,317,b,77,nonpun,m1,sauce,ice,-0.760773984,0.283648575,3.21E-05
1470,317,317,b,77,nonpun,m1,sauce,cream,0.863532173,-0.389047651,2.53E-05
1471,318,318,b,78,nonpun,m1,pays,company,0.467312406,-0.39047325,0.000316804
1472,318,318,b,78,nonpun,m1,pays,employees,1.049992445,-0.645031662,4.66E-05
1473,318,318,b,78,nonpun,m1,pays,weeks,0.260314402,-0.682425965,0.000121594
1474,319,319,b,79,nonpun,m1,express,learn,0.164828801,-0.548789898,6.55E-05
1475,319,319,b,79,nonpun,m1,express,feelings,1.434281812,-0.133460282,4.16E-05
1476,319,319,b,79,nonpun,m1,express,better,-0.585132085,-0.396014078,0.000280362
1477,320,320,b,80,nonpun,m1,sense,good,0.782137186,1.101292238,0.000653102
1478,320,320,b,80,nonpun,m1,sense,business,1.251973544,-0.452653338,0.000280744
