160	obviously	2.61E-05
160	known	0.0023602
160	common	0.00125101
161	owner	9.70E-05
161	takes	9.49E-05
161	lion's	2.68E-05
161	share	0.754538
161	profits	0.00848582
161	company	0.00131253
162	dentist	2.27E-05
162	examines	4.04E-06
162	time	0.122765
163	hairlike	0.00538791
163	projections	1.79E-05
163	surface	0.00341053
163	cells	9.68E-05
164	prince	3.93E-07
164	william	8.23E-08
164	british	8.59E-07
164	throne	6.28E-06
165	food	7.98E-06
165	basic	0.000164321
165	necessities	0.00178136
166	hotel	0.000466333
166	warmth	6.72E-06
166	charm	0.0154456
167	pigeons	3.22E-07
167	use	0.00526743
167	sunny	8.37E-06
167	sides	1.55E-05
167	roofs	1.77E-06
168	mayor	3.03E-05
168	reworded	2.86E-08
168	speech	0.000674885
168	advisors	8.00E-06
168	told	9.75E-05
169	exam	9.97E-06
169	school	0.021741
170	hearts	2.00E-05
171	chair	2.60E-05
171	made	0.00286759
172	good	0.000960829
172	skills	0.00296089
172	knows	0.00202837
172	build	0.00334416
172	house	0.0179521
172	plans	3.99E-05
172	paper	0.0182756
173	dancers	5.05E-07
173	stage	0.00138309
174	owner	9.70E-05
174	behaves	4.78E-07
174	like	0.124745
174	caesar	0.00463529
174	employees	0.00017719
175	space	0.000188177
175	took	0.00152249
175	place	0.325736
175	morning	0.0313325
176	apple	1.00E-05
176	tree	0.0411237
176	week	0.0694587
177	dog	0.000370699
177	fleas	1.56E-06
178	dentist	0.000118969
178	replaced	1.09E-05
178	lost	0.00291441
179	dog's	3.49E-05
179	carpet	0.000813689
180	mouth	4.91E-05
181	reads	8.24E-05
181	fingertips	0.000802216
182	decided	0.000965433
182	donate	0.000904627
183	city's	7.17E-05
183	buildings	4.94E-05
183	covered	0.000773808
184	end	0.00237471
184	nuclear	0.000235812
184	arms	0.00752122
184	race	0.111217
184	began	0.000179653
184	new	0.0407329
184	peace	0.000266122
184	cooperation	0.00204636
185	company	0.000675058
185	pays	0.000357126
185	end	0.0648069
185	year	0.00412574
186	favorite	0.00122544
186	creatures	1.42E-05
186	lord	8.15E-07
186	rings	2.35E-05
186	hobbits	8.04E-08
187	started	0.0021562
187	man	0.00305695
187	pulled	0.000277072
187	out	0.105431
187	knife	0.00156581
188	used	0.00469769
188	measure	0.00220874
188	electrical	3.85E-05
188	resistance	0.00511284
189	german	3.11E-07
189	philosopher	8.12E-06
190	barista	0.00321826
190	used	0.000420778
190	press	0.000504948
190	coffee	0.000155353
191	like	0.00051742
191	morning	0.00713854
191	wake	0.000110945
191	up	0.423506
192	tabloid	1.39E-05
192	newspaper	0.00814531
192	libeled	3.27E-07
192	movie	0.000130106
192	star	0.0959715
193	lovers	1.24E-05
