37	rings	2.35E-05	m1	1
37	the	1.51E-06	m1	1
37	wife	0.000173017	m1	1
37	said	0.00139775	m1	1
37	i'd	1.89E-09	m1	1
37	been	0.000140422	m1	1
37	tolkien	0.0150905	m1	1
37	in	0.00630187	m1	1
37	my	0.00460704	m1	1
37	sleep	0.00128327	m1	1
38	many	1.42E-05	m1	1
38	people	0.0895409	m1	1
38	are	0.058227	m1	1
38	strongly	0.000324916	m1	1
38	attracted	0.0117171	m1	1
38	to	0.615612	m1	1
38	a	0.0560863	m1	1
38	magnate	1.80E-06	m1	1
39	many	1.42E-05	m1	1
39	people	0.0895409	m1	1
39	think	0.00534721	m1	1
39	that	0.188971	m1	1
39	edgar	0.00125842	m1	1
39	allan	0.0576145	m1	1
39	poe	0.0576145	m1	1
39	was	0.00363688	m1	1
39	a	0.0269062	m1	1
39	raven	3.76E-06	m1	1
39	madman	6.35E-07	m1	1
40	my	9.76E-05	m1	1
40	battery	2.83E-06	m1	1
40	had	0.00295218	m1	1
40	an	0.00298824	m1	1
40	alkaline	4.11E-05	m1	1
40	problem	5.02E-05	m1	1
40	so	0.0118811	m1	1
40	it	0.0423671	m1	1
40	went	0.00737786	m1	1
40	to	0.0901676	m1	1
40	aa	3.11E-08	m1	1
40	meetings	4.79E-05	m1	1
41	my	9.76E-05	m1	1
41	boss	0.00207698	m1	1
41	does	0.000184517	m1	1
41	not	0.29367	m1	1
41	tolerate	0.000149743	m1	1
41	any	0.0966651	m1	1
41	beards	8.55E-07	m1	1
41	or	0.00370384	m1	1
41	mustaches	7.50E-07	m1	1
41	he	5.83E-06	m1	1
41	is	0.0150809	m1	1
41	a	0.0637709	m1	1
41	real	0.00551477	m1	1
41	shave	1.02E-06	m1	1
41	driver	2.24E-05	m1	1
42	my	9.76E-05	m1	1
42	heart	0.0107335	m1	1
42	starts	0.000196909	m1	1
42	aiken	0.00770689	m1	1
42	when	0.00138585	m1	1
42	clay	7.39E-06	m1	1
42	sings	4.06E-06	m1	1
43	my	9.76E-05	m1	1
43	neighbor's	0.000108712	m1	1
43	sprinkler	1.87E-06	m1	1
43	is	0.0173566	m1	1
43	a	0.0359771	m1	1
43	constant	0.00241929	m1	1
43	irrigation	1.45E-06	m1	1
43	to	0.00156711	m1	1
43	me	0.00228667	m1	1
44	my	9.76E-05	m1	1
44	two	0.00246858	m1	1
44	uncles	0.0038744	m1	1
44	bet	4.82E-06	m1	1
44	who	0.000402265	m1	1
44	would	0.0131302	m1	1
44	get	0.00442361	m1	1
44	married	0.00434599	m1	1
44	first	0.000447504	m1	1
44	then	3.09E-08	m1	1
44	one	0.00164836	m1	1
44	upped	1.56E-07	m1	1
44	the	0.205977	m1	1
44	auntie	1.91E-07	m1	1
45	new	2.44E-05	m1	1
45	years	0.000103574	m1	1
45	resolution	6.70E-06	m1	1
45	for	0.0130063	m1	1
45	the	0.387643	m1	1
45	bankrupt	3.52E-06	m1	1
45	gardener	2.70E-06	m1	1
